EventId,EventName,EventCategoryId,EventCategoryName,StartDateTime,EndDateTime,ReservationId,BackgroundColor,TextColor,IsRegistered,SsoUrl,ImageUrl,MaxRegistrants,RegisteredCount,PriceInfo,RatingRestrictions,TagsInfo
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-07-30T18:00:00,2025-07-30T20:00:00,37218238,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1390719,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-30T18:00:00,2025-07-30T20:00:00,37485785,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1390741,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-30T20:00:00,2025-07-30T22:00:00,38802217,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-30T22:00:00,2025-07-30T23:59:00,37452293,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-31T07:00:00,2025-07-31T09:00:00,37452142,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-31T07:00:00,2025-07-31T09:00:00,40294337,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-31T09:00:00,2025-07-31T11:00:00,37451621,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-31T09:00:00,2025-07-31T11:00:00,37452692,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-31T11:00:00,2025-07-31T13:00:00,37453623,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-31T11:00:00,2025-07-31T13:00:00,37454010,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-07-31T11:00:00,2025-07-31T13:00:00,37658255,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-31T13:00:00,2025-07-31T15:00:00,37453178,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-31T15:00:00,2025-07-31T17:00:00,37453269,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389712,Guided Beginner,46559,Guided Beginner Social,2025-07-31T17:00:00,2025-07-31T18:00:00,37454914,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389832,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-31T17:00:00,2025-07-31T19:00:00,37458010,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389856,Open Play High Intermediate 3.5,40471, High Intermediate,2025-07-31T18:00:00,2025-07-31T20:00:00,37458792,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1444665,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-31T18:00:00,2025-07-31T21:00:00,38996405,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1444625,Private Group,69928,Advanced Invitational Group,2025-07-31T19:00:00,2025-07-31T22:00:00,38994200,#d6353b,#ffffff,False,REDACTED,,6.0,,[],[],[]
1389850,3.75+ Open Play,47676,Low Advanced,2025-07-31T20:00:00,2025-07-31T22:00:00,37458617,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1444668,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-31T21:00:00,2025-07-31T23:59:00,38996440,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1396029,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-31T22:00:00,2025-07-31T23:59:00,37668221,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
