Id,ReservationTypeId,ReservationTypeName,Courts,Instructors,IsLesson,StartTime,EndTime,CreatedOnUtc,UpdatedOnUtc,CancelledOn,Players,UserDefinedFields
37153762,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-06-18T16:00:00,2025-06-18T17:00:00,2025-06-18T19:40:10.157,2025-06-18T15:41:04.943,,REDACTED,[]
37160126,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-18T17:00:00,2025-06-18T18:00:00,2025-06-18T20:59:14.277,2025-06-18T17:50:51.337,,REDACTED,[]
37160833,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-18T20:00:00,2025-06-18T22:00:00,2025-06-18T21:16:49.367,2025-06-18T21:26:11.023,,REDACTED,[]
37195230,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-19T13:00:00,2025-06-19T15:00:00,2025-06-19T03:22:11.18,2025-06-19T12:54:51.83,,REDACTED,[]
37196865,52122,Semi-Private,Court #2,REDACTED,True,2025-06-19T10:00:00,2025-06-19T11:00:00,2025-06-19T07:45:13.45,2025-06-19T09:57:31.347,,REDACTED,[]
37201652,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-19T09:00:00,2025-06-19T11:00:00,2025-06-19T13:14:15,,,REDACTED,[]
37201666,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-19T09:00:00,2025-06-19T11:00:00,2025-06-19T13:14:55.497,,,REDACTED,[]
37202137,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-06-19T12:00:00,2025-06-19T13:00:00,2025-06-19T13:28:52.35,2025-06-19T11:57:09.66,,REDACTED,[]
37202351,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-19T14:30:00,2025-06-19T15:30:00,2025-06-19T13:32:51.08,,,REDACTED,[]
37210057,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-20T12:00:00,2025-06-20T14:00:00,2025-06-19T16:05:43.07,2025-06-20T08:37:18.163,,REDACTED,[]
37224771,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-20T07:00:00,2025-06-20T09:00:00,2025-06-19T21:16:07.277,,,REDACTED,[]
37226661,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-06-19T18:00:00,2025-06-19T19:00:00,2025-06-19T22:13:25.983,,,REDACTED,[]
37227343,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-22T09:00:00,2025-06-22T10:00:00,2025-06-19T22:34:22.907,,,REDACTED,[]
37229885,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-23T19:00:00,2025-06-23T20:00:00,2025-06-19T23:58:13.477,2025-07-01T13:32:02.727,,REDACTED,[]
37230300,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-22T09:00:00,2025-06-22T10:00:00,2025-06-20T00:14:15.383,,,REDACTED,[]
37238023,52122,Semi-Private,Court #2,REDACTED,True,2025-06-20T12:00:00,2025-06-20T13:00:00,2025-06-20T11:14:24.787,,,REDACTED,[]
37247160,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-06-22T07:00:00,2025-06-22T09:00:00,2025-06-20T15:24:36.643,,,REDACTED,[]
37250248,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-06-21T08:00:00,2025-06-21T10:00:00,2025-06-20T16:21:33.123,2025-06-21T08:02:26.447,,REDACTED,[]
37253324,57948,Reserve Court: Singles,Court #3,REDACTED,False,2025-06-20T14:00:00,2025-06-20T15:00:00,2025-06-20T16:52:39.52,2025-06-20T13:36:36.283,,REDACTED,[]
37253401,52120,Reserve Court: Doubles,Court #6,REDACTED,False,2025-06-21T14:00:00,2025-06-21T16:00:00,2025-06-20T16:53:35.963,2025-07-01T13:41:23.003,,REDACTED,[]
37254101,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-21T09:00:00,2025-06-21T10:00:00,2025-06-20T17:07:17.103,,,REDACTED,[]
37274496,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-21T08:00:00,2025-06-21T09:00:00,2025-06-21T01:46:12.057,2025-06-21T08:23:21.047,,REDACTED,[]
37274561,57948,Reserve Court: Singles,Court #3,REDACTED,False,2025-06-21T09:00:00,2025-06-21T10:00:00,2025-06-21T01:47:47.973,,,REDACTED,[]
37277280,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-22T07:00:00,2025-06-22T09:00:00,2025-06-21T03:07:29.3,,,REDACTED,[]
37280042,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #7,REDACTED,False,2025-06-21T07:30:00,2025-06-21T08:00:00,2025-06-21T11:27:15.967,,,REDACTED,[]
37280593,52120,Reserve Court: Doubles,"Court #7, Court #8",REDACTED,False,2025-06-21T08:00:00,2025-06-21T10:00:00,2025-06-21T11:59:55.287,2025-06-21T08:02:39.71,,REDACTED,[]
37287742,57948,Reserve Court: Singles,Court #8,REDACTED,False,2025-06-21T12:00:00,2025-06-21T13:00:00,2025-06-21T15:13:28.637,,,REDACTED,[]
37287805,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-21T13:00:00,2025-06-21T14:30:00,2025-06-21T15:14:18.907,2025-06-21T14:32:09.223,,REDACTED,[]
37297905,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-22T11:00:00,2025-06-22T13:00:00,2025-06-21T19:20:12.487,2025-06-22T12:53:38.993,,REDACTED,[]
37305754,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-22T09:00:00,2025-06-22T11:00:00,2025-06-21T23:57:48.257,,,REDACTED,[]
37308385,57948,Reserve Court: Singles,Court #8,REDACTED,False,2025-06-22T11:00:00,2025-06-22T12:00:00,2025-06-22T02:51:13.057,2025-07-01T13:29:26.883,,REDACTED,[]
37309554,52120,Reserve Court: Doubles,Court #6,REDACTED,False,2025-06-24T20:00:00,2025-06-24T22:00:00,2025-06-22T04:47:15.503,2025-06-24T19:00:41.877,,REDACTED,[]
37315570,57948,Reserve Court: Singles,Court #3,REDACTED,False,2025-06-22T10:00:00,2025-06-22T11:00:00,2025-06-22T14:03:35.6,,,REDACTED,[]
37319463,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-23T20:00:00,2025-06-23T22:00:00,2025-06-22T15:46:35.413,,,REDACTED,[]
37319474,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-23T15:30:00,2025-06-23T17:30:00,2025-06-22T15:46:51.727,2025-06-23T15:43:23.04,,REDACTED,[]
37320899,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-22T12:30:00,2025-06-22T14:30:00,2025-06-22T16:25:27.247,2025-06-22T12:31:59.28,,REDACTED,[]
37341951,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-23T16:00:00,2025-06-23T17:00:00,2025-06-23T00:02:01.2,2025-06-23T14:10:13.957,,REDACTED,[]
37357437,52121,Private Lesson,Court #4,REDACTED,True,2025-06-24T08:30:00,2025-06-24T09:30:00,2025-06-23T14:05:07.467,2025-06-24T09:59:26.953,,REDACTED,[]
37375771,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #7,REDACTED,False,2025-06-23T21:00:00,2025-06-23T22:00:00,2025-06-23T19:08:09.947,2025-06-23T21:00:54.863,,REDACTED,[]
37383543,57948,Reserve Court: Singles,Court #4,REDACTED,False,2025-06-23T18:00:00,2025-06-23T19:00:00,2025-06-23T21:53:49.78,,,REDACTED,[]
37388478,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-30T19:00:00,2025-06-30T20:00:00,2025-06-24T00:02:32.937,2025-06-30T18:59:05.787,,REDACTED,[]
37400159,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-24T10:00:00,2025-06-24T13:00:00,2025-06-24T12:42:42.443,,,REDACTED,[]
37404619,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #3,REDACTED,False,2025-06-25T10:00:00,2025-06-25T11:00:00,2025-06-24T14:24:00.927,2025-06-25T09:49:09.35,,REDACTED,[]
37415730,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-24T16:00:00,2025-06-24T18:00:00,2025-06-24T17:40:01.857,,,REDACTED,[]
37429166,57948,Reserve Court: Singles,Court #6,REDACTED,False,2025-06-24T18:00:00,2025-06-24T20:00:00,2025-06-24T21:12:16.89,2025-06-24T17:38:48.19,,REDACTED,[]
37439336,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-06-27T18:00:00,2025-06-27T20:00:00,2025-06-25T02:20:42.017,2025-07-01T13:38:50.563,,REDACTED,[]
37441193,52121,Private Lesson,Court #4,REDACTED,True,2025-06-27T18:00:00,2025-06-27T19:00:00,2025-06-25T04:09:08.223,,,REDACTED,[]
37448351,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-25T13:00:00,2025-06-25T15:00:00,2025-06-25T13:29:25.487,,,REDACTED,[]
37448799,84484,Reserve Court: Three Person,Court #4,REDACTED,False,2025-06-25T10:30:00,2025-06-25T12:30:00,2025-06-25T13:38:18.107,,,REDACTED,[]
37448892,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-06-29T08:00:00,2025-06-29T09:00:00,2025-06-25T13:42:12.07,,,REDACTED,[]
37473241,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-26T20:00:00,2025-06-26T21:00:00,2025-06-25T20:47:14.577,2025-06-26T20:08:06.9,,REDACTED,[]
37480037,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-26T11:00:00,2025-06-26T12:00:00,2025-06-25T23:26:38.167,2025-06-25T19:27:34.117,,REDACTED,[]
37494591,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-27T14:00:00,2025-06-27T15:00:00,2025-06-26T13:20:27.95,,,REDACTED,[]
37494614,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-27T15:00:00,2025-06-27T17:00:00,2025-06-26T13:21:31.943,2025-07-01T13:35:51.52,,REDACTED,[]
37494704,84484,Reserve Court: Three Person,Court #2,REDACTED,False,2025-06-27T15:00:00,2025-06-27T17:00:00,2025-06-26T13:23:24.3,2025-06-27T16:03:40.04,,REDACTED,[]
37510193,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-27T11:30:00,2025-06-27T13:30:00,2025-06-26T18:09:33.8,,,REDACTED,[]
37514620,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #3,REDACTED,False,2025-06-26T15:30:00,2025-06-26T16:30:00,2025-06-26T19:46:16.727,,,REDACTED,[]
37519317,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-27T07:00:00,2025-06-27T09:00:00,2025-06-26T21:19:50.013,2025-06-27T07:13:59.127,,REDACTED,[]
37521271,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-26T17:30:00,2025-06-26T18:30:00,2025-06-26T21:38:18.173,2025-06-26T18:55:12.773,,REDACTED,[]
37524138,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-26T19:00:00,2025-06-26T21:00:00,2025-06-26T23:07:12.527,2025-06-27T07:04:42.87,,REDACTED,[]
37534640,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-27T20:00:00,2025-06-27T21:00:00,2025-06-27T12:25:16.547,,,REDACTED,[]
37535410,52120,Reserve Court: Doubles,Court #2,REDACTED,False,2025-06-28T14:00:00,2025-06-28T15:00:00,2025-06-27T12:49:11.097,,,REDACTED,[]
37538977,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-27T10:00:00,2025-06-27T12:00:00,2025-06-27T14:14:27.523,,,REDACTED,[]
37540290,52120,Reserve Court: Doubles,Court #8,REDACTED,False,2025-06-28T13:00:00,2025-06-28T15:00:00,2025-06-27T14:36:49.96,2025-06-27T11:06:45.74,,REDACTED,[]
37545036,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-27T16:00:00,2025-06-27T18:00:00,2025-06-27T16:27:42.2,2025-06-27T16:04:35.657,,REDACTED,[]
37546384,52121,Private Lesson,Court #6,REDACTED,True,2025-06-29T10:00:00,2025-06-29T11:00:00,2025-06-27T17:02:24.173,2025-06-28T19:46:59.433,,REDACTED,[]
37546787,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-28T11:00:00,2025-06-28T12:30:00,2025-06-27T17:13:13.163,,,REDACTED,[]
37546837,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-28T12:30:00,2025-06-28T15:00:00,2025-06-27T17:14:09.32,2025-06-28T13:15:25.56,,REDACTED,[]
37554470,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-27T21:00:00,2025-06-27T22:00:00,2025-06-27T19:54:52.02,,,REDACTED,[]
37558658,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-27T18:30:00,2025-06-27T19:30:00,2025-06-27T21:55:33.91,,,REDACTED,[]
37565839,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-30T17:00:00,2025-06-30T19:00:00,2025-06-28T02:31:27.69,,,REDACTED,[]
37567348,52120,Reserve Court: Doubles,Court #7,REDACTED,False,2025-06-29T07:00:00,2025-06-29T09:00:00,2025-06-28T04:46:50.277,,,REDACTED,[]
37569151,52121,Private Lesson,Court #3,REDACTED,True,2025-06-28T10:00:00,2025-06-28T11:00:00,2025-06-28T11:07:32.373,2025-06-30T19:16:36.773,,REDACTED,[]
37569543,52120,Reserve Court: Doubles,"Court #7, Court #8",REDACTED,False,2025-06-28T08:00:00,2025-06-28T10:00:00,2025-06-28T11:23:05.803,2025-06-28T07:50:38.41,,REDACTED,[]
37571378,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-30T20:00:00,2025-06-30T22:00:00,2025-06-28T12:26:06.657,2025-06-30T20:02:42.88,,REDACTED,[]
37573474,52120,Reserve Court: Doubles,Court #6,REDACTED,False,2025-06-28T10:00:00,2025-06-28T11:30:00,2025-06-28T13:46:16.883,2025-06-28T10:01:59.48,,REDACTED,[]
37575662,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-28T11:00:00,2025-06-28T12:00:00,2025-06-28T14:55:59.383,,,REDACTED,[]
37577661,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-28T13:00:00,2025-06-28T14:00:00,2025-06-28T15:48:01.64,2025-06-28T13:04:15.737,,REDACTED,[]
37580588,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-28T15:00:00,2025-06-28T17:00:00,2025-06-28T17:04:28.227,2025-06-28T15:06:31.403,,REDACTED,[]
37603059,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-30T16:00:00,2025-06-30T17:00:00,2025-06-29T14:07:00.45,,,REDACTED,[]
37603078,57948,Reserve Court: Singles,Court #5,REDACTED,False,2025-06-30T17:00:00,2025-06-30T18:00:00,2025-06-29T14:07:28.923,,,REDACTED,[]
37604512,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-30T15:00:00,2025-06-30T17:00:00,2025-06-29T14:51:30.777,2025-06-30T15:02:33.723,,REDACTED,[]
37604695,52120,Reserve Court: Doubles,Court #5,REDACTED,False,2025-06-30T15:00:00,2025-06-30T17:00:00,2025-06-29T14:58:36.01,2025-06-30T10:10:45.357,,REDACTED,[]
37609065,52120,Reserve Court: Doubles,Court #1,REDACTED,False,2025-06-29T18:00:00,2025-06-29T20:00:00,2025-06-29T16:58:41.533,2025-06-29T18:24:25.537,,REDACTED,[]
37616639,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-30T11:00:00,2025-06-30T12:00:00,2025-06-29T20:45:30.137,2025-06-30T11:07:41.513,,REDACTED,[]
37618196,57948,Reserve Court: Singles,Court #1,REDACTED,False,2025-06-29T20:00:00,2025-06-29T21:00:00,2025-06-29T21:32:51.077,2025-06-29T19:59:07.043,,REDACTED,[]
37633108,52120,Reserve Court: Doubles,Court #4,REDACTED,False,2025-06-30T07:00:00,2025-06-30T09:00:00,2025-06-30T12:07:25.907,2025-06-30T12:18:26.973,,REDACTED,[]
37635532,52122,Semi-Private,Court #4,REDACTED,True,2025-06-30T20:00:00,2025-06-30T21:30:00,2025-06-30T12:57:33.067,2025-06-30T19:14:23.663,,REDACTED,[]
37638592,52120,Reserve Court: Doubles,Court #3,REDACTED,False,2025-06-30T20:00:00,2025-06-30T21:00:00,2025-06-30T13:57:17.24,2025-06-30T20:03:51.307,,REDACTED,[]
37642591,64158,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court #2,REDACTED,False,2025-06-30T13:00:00,2025-06-30T14:00:00,2025-06-30T15:13:38.32,,,REDACTED,[]
37664242,57948,Reserve Court: Singles,Court #2,REDACTED,False,2025-06-30T20:00:00,2025-06-30T22:00:00,2025-06-30T22:04:37.703,2025-06-30T20:03:25.24,,REDACTED,[]
