EventId,EventName,EventCategoryId,EventCategoryName,StartDateTime,EndDateTime,ReservationId,BackgroundColor,TextColor,IsRegistered,SsoUrl,ImageUrl,MaxRegistrants,RegisteredCount,PriceInfo,RatingRestrictions,TagsInfo
1342254,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-29T11:00:00,2025-06-29T13:00:00,36137278,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342266,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-29T11:00:00,2025-06-29T13:00:00,36137485,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-29T13:00:00,2025-06-29T15:00:00,36137648,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-29T15:00:00,2025-06-29T18:00:00,36138058,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-29T18:00:00,2025-06-29T21:00:00,36138912,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-06-29T21:00:00,2025-06-29T23:59:00,36135436,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-30T07:00:00,2025-06-30T09:00:00,36135058,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-30T07:00:00,2025-06-30T09:00:00,40294316,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-30T09:00:00,2025-06-30T11:00:00,36144747,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-30T09:00:00,2025-06-30T11:00:00,36149729,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-30T09:00:00,2025-06-30T11:00:00,36149853,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-30T11:00:00,2025-06-30T13:00:00,36139157,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-30T11:00:00,2025-06-30T13:00:00,36139759,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-30T11:00:00,2025-06-30T13:00:00,36139832,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-30T13:00:00,2025-06-30T15:00:00,36141231,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-30T15:00:00,2025-06-30T17:00:00,36141298,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-06-30T15:00:00,2025-06-30T17:00:00,36168416,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-30T17:00:00,2025-06-30T18:00:00,36168448,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343046,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-30T18:00:00,2025-06-30T20:00:00,36168576,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1343049,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-30T18:00:00,2025-06-30T20:00:00,36168696,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-06-30T18:00:00,2025-06-30T20:00:00,37218228,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1343070,3.75+ Open Play,47676,Low Advanced,2025-06-30T20:00:00,2025-06-30T22:00:00,36169522,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1343071,4.0 Open Play,40425,Advanced,2025-06-30T20:00:00,2025-06-30T22:00:00,36169571,#121312,#ffffff,False,REDACTED,,6.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-06-30T22:00:00,2025-06-30T23:59:00,36139354,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
